Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
^cw	cw	cwj pwm, cwj nrig	White Hmong, Ceq Wong, Lower Sorbian	7	U+005e U+0063 U+0077
öː$	öː	kördöː, öydöː	Sakha	7	U+00f6 U+02d0 U+0024
óó	óó	wójókókóópúúma, didíbíwóókoma	Saramaccan	7	U+00f3 U+00f3
tsw	tsw	qhov-ntswg, kav tswj	White Hmong	7	U+0074 U+0073 U+0077
^bs	bs	bsiʔ, bso-	Ceq Wong, Takia	7	U+005e U+0062 U+0073
^āh	āh	āhkev, āhk’	Kildin Saami, Hawaiian	6	U+005e U+0101 U+0068
'x	'x	ka'xik, mbo'xi	Q'eqchi', Otomi	6	U+0027 U+0078
éh	éh	memperboléhkan, féhaňig	Selice Romani, Indonesian	6	U+00e9 U+0068
ɾ$	ɾ	4tsʰʌɾ, 4tʃʰeɾ	Manange	6	U+027e U+0024
^iˀ	iˀ	iˀl, iˀs	Ket	6	U+005e U+0069 U+02c0
ủ$	<?>	chính phủ, ngủ	Vietnamese	6	U+1ee7 U+0024
ǎ$	ǎ	maree joasǎ, lagunǎ	Romanian	6	U+01ce U+0024
óh$	óh	póh, g’ætd’óh	Hup	6	U+00f3 U+0068 U+0024
^’	<?>	’ranxu, ’bego	Otomi, Hausa, Wichí	6	U+005e U+2019
^tʃʰ	tʃʰ	tʃʰo, tʃʰortẽ	Manange	6	U+005e U+0074 U+0283 U+02b0
ms$	ms	nums, k’ams	Q'eqchi', English, Archi, Dutch	6	U+006d U+0073 U+0024
ǟ$	<?>	mǟ, töbǟ	Bezhta	6	U+01df U+0024
ûs$	ûs	mûs, lûs	Old High German	6	U+00fb U+0073 U+0024
'k	'k	k'ub'k'u, o'k'aal	Q'eqchi', Kali'na	6	U+0027 U+006b
àà	àà	mààrá njîbè, mààrá cídíbè	Kanuri	6	U+00e0 U+00e0
´w$	<?>	j’ib kãkã´w, kapitã´w	Hup	6	U+00b4 U+0077 U+0024
ỉ$	<?>	chỉ, khỉ	Vietnamese	6	U+1ec9 U+0024
^ff	ff	fflu-, ffađ	Takia, Tarifiyt Berber	6	U+005e U+0066 U+0066
ǐh$	ǐh	wǐh, tǐh	Hup	6	U+01d0 U+0068 U+0024
ös	ös	böppürüöske, bösö	Sakha, Saramaccan	6	U+00f6 U+0073
^S	<?>	Sabtu, Sunday	Indonesian, English	6	U+005e U+0053
^ŧs	ŧs	ŧsaʕətt, ŧsunta	Tarifiyt Berber	6	U+005e U+0167 U+0073
ńs	ńs	žeńska, žeńskecy	Lower Sorbian	6	U+0144 U+0073
îh$	îh	lîh, manlîh	Old High German	6	U+00ee U+0068 U+0024
^ù	ù	ùt, ùgú	Hausa, Ket, Kanuri	6	U+005e U+00f9
jsh	jsh	shijshi, llujshina	Imbabura Quechua	6	U+006a U+0073 U+0068
^ť	<?>	ťúsinen, ťinen	Selice Romani	6	U+005e U+0165
ǎh$	ǎh	tǎh	Hup	6	U+01ce U+0068 U+0024
āʒ	āʒ	čāʒ’-loann’t, tivvt čāʒ’	Kildin Saami	6	U+0101 U+0292
âw	âw	slegibrâwa, klâwa	Old High German	6	U+00e2 U+0077
^ɔ:	ɔ:	ɔ:ki, ɔ:də:-	Oroqen	6	U+005e U+0254 U+003a
ề$	<?>	thề, lời thề	Vietnamese	6	U+1ec1 U+0024
ɔ̃$	ɔ̃	teg hɔ̃, hɔ̃-	Hup	6	U+0254 U+0303 U+0024
^e$	e	e, e-	Q'eqchi', Seychelles Creole, Sakha, Kildin Saami	6	U+005e U+0065 U+0024
ũ$	ũ	khiễu vũ, hicũ-	Vietnamese, Bezhta, Hup, Manange	6	U+0169 U+0024
^M	<?>	Mous fe, Menehune	Swahili, Hawaiian, Seychelles Creole, English, Indonesian	6	U+005e U+004d
^ë́	ë́	ë́n, ë́lúfu	Saramaccan	6	U+005e U+00eb U+0301
χːˤ	χːˤ	ɬːan čaχːˤartːut mačʼ, boχːˤo qˤes	Archi	6	U+03c7 U+02d0 U+02e4
^χːˤ	χːˤ	χːˤel, χːˤološqˤan	Archi	6	U+005e U+03c7 U+02d0 U+02e4
ŋs$	ŋs	qoreŋs, uddiŋs	Ket, Takia	6	U+014b U+0073 U+0024
kʼ	kʼ	χikʼ daχis, ikʼmitːut	Archi	6	U+006b U+02bc
^àsh	àsh	àshêm zə̀mtə́, àsháanáa	Kanuri, Hausa	5	U+005e U+00e0 U+0073 U+0068
éé	éé	biápéégu, gééja	Saramaccan	5	U+00e9 U+00e9
ʈʰ	ʈʰ	4ʈʰu, 3kola 4ʈʰu-pʌ 3mi	Manange	5	U+0288 U+02b0
^rw	rw	rweda, rwida	Imbabura Quechua, Mapudungun, White Hmong, Otomi	5	U+005e U+0072 U+0077
ēh	ēh	`ēheu, palahēhē	Kildin Saami, Hawaiian	5	U+0113 U+0068
X	<?>	gei3 X kan4, bi3 X duo1	Mandarin Chinese	5	U+0058
’s$	<?>	lapp’s, viepp’s	Kildin Saami, Tarifiyt Berber	5	U+2019 U+0073 U+0024
vw	vw	anvwa-d-famiy, lavwal	Seychelles Creole	5	U+0076 U+0077
ňň	ňň	keňňíno, eňňa	Selice Romani	5	U+0148 U+0148
ŋh	ŋh	hìŋhɔ̂y, rɔ́ɔŋhâay	Thai, Ceq Wong	5	U+014b U+0068
ẻ$	<?>	chẻ, đẻ	Vietnamese	5	U+1ebb U+0024
'u$	'u	k'ub'k'u, ts'ints'u	Q'eqchi', Otomi	5	U+0027 U+0075 U+0024
^řw	řw	řwazia, řwəqŧ	Tarifiyt Berber	5	U+005e U+0159 U+0077
е	е	puеll’tе, līx’еm’-alka	Kildin Saami	5	U+0435
hs$	hs	mezzisahs, wîzwahs	Old High German	5	U+0068 U+0073 U+0024
ňh	ňh	guňhóva, koňha	Selice Romani	5	U+0148 U+0068
^ii$	ii	ii	Ket, Q'eqchi', Japanese	5	U+005e U+0069 U+0069 U+0024
ɢ	ɢ	erɢat, oolɢat	Ket	5	U+0262
ñh	ñh	nt'e̲ñha̲i, mpo̲ñha̲i	Otomi	5	U+00f1 U+0068
cʼ	cʼ	mocʼor ɬːo, macʼatːut	Archi	5	U+0063 U+02bc
tʼ$	tʼ	kʷatʼ, gatʼ	Archi	5	U+0074 U+02bc U+0024
ƙw	<?>	dáƙwálwáa, máƙwàbcíi	Hausa	5	U+0199 U+0077
^K	<?>	Kalema, Kaka zorey	Hawaiian, Seychelles Creole, Indonesian	5	U+005e U+004b
ö́s	ö́s	sö́sútu, lö́sútu	Saramaccan	5	U+00f6 U+0301 U+0073
eˤ	eˤ	tʼeˤčʼu, šeˤnt	Archi	5	U+0065 U+02e4
ỡ	<?>	cưỡi, lưỡi	Vietnamese	5	U+1ee1
ƛƛ	<?>	koƛƛoɬi, q’uƛƛo	Bezhta	5	U+019b U+019b
sː	sː	osːut, osːut iqna	Archi	5	U+0073 U+02d0
’ʷ	<?>	ik’ʷ ostitːut, jaš ark’ʷmus	Archi	5	U+2019 U+02b7
ěh$	ěh	děh, w’ěh	Hup	5	U+011b U+0068 U+0024
C	<?>	ji3-CL, karri- with LOCATVE	Mandarin Chinese, Gurindji	5	U+0043
èw	èw	mèwûn ndîn, mèwú	Kanuri	5	U+00e8 U+0077
ệ$	<?>	nô lệ, lệ	Vietnamese	5	U+1ec7 U+0024
ph$	ph	naph, stumph	Old High German	5	U+0070 U+0068 U+0024
^a:	a:	a:n, a:wʊn	Oroqen	5	U+005e U+0061 U+003a
^kk	kk	kkdo- awe-n, kkdo-n i-taw	Takia, Tarifiyt Berber	5	U+005e U+006b U+006b
^aa$	aa	aa	Iraqw	5	U+005e U+0061 U+0061 U+0024
kʷʰ	kʷʰ	4kʷʰe, 4kʷʰe 2napraŋ	Manange	5	U+006b U+02b7 U+02b0
ể$	<?>	con rể, thân thể	Vietnamese	5	U+1ec3 U+0024
ǔh$	ǔh	nunǔh, tegd’ǔh	Hup	5	U+01d4 U+0068 U+0024
ǐw$	ǐw	phǐw, biyǐw	Thai, Hup	5	U+01d0 U+0077 U+0024
t:	t:	χːiriχ e<b>tːit:ub, q’at:ut	Archi	5	U+0074 U+003a
Jw	<?>	ndäne Jwä, nguu Jwä	Otomi	5	U+004a U+0077
ơ$	<?>	tơ, mơ	Vietnamese	5	U+01a1 U+0024
^ǧǧ	<?>	ǧǧaz’, ǧǧəssəq	Tarifiyt Berber	5	U+005e U+01e7 U+01e7
L$	<?>	ji3-CL, liang2ci4 or liang2 VCL	Mandarin Chinese	5	U+004c U+0024
çs	çs	açsum, ŧəçsi aʕəddis	Tarifiyt Berber	5	U+00e7 U+0073
^oː	oː	oːnɲoː, oːk'ur	Sakha, Archi	4	U+005e U+006f U+02d0
čʼ$	čʼ	ɬːan čaχːˤartːut mačʼ, lilmučʼ	Archi	4	U+010d U+02bc U+0024
'ə	'ə	nak'əna, baq'ərənnu	Archi	4	U+0027 U+0259
^aˤ	aˤ	aˤpaˤsi, aˤrbatːut iq	Archi	4	U+005e U+0061 U+02e4
æ$	æ	mɔnæ-, tɨhdóʔ tæ	Hup	4	U+00e6 U+0024
^ks	ks	ksalom, ksaek	Ceq Wong, Takia	4	U+005e U+006b U+0073
qs$	qs	sijaqs, dədoqs	Ket, Q'eqchi'	4	U+0071 U+0073 U+0024
îh	îh	lîhan, lîhti	Old High German	4	U+00ee U+0068
ế$	<?>	cúng tế, hoàng đế	Vietnamese	4	U+1ebf U+0024
ɯ̄$	ɯ̄	qɯ̄, kɯ̄	Ket	4	U+026f U+0304 U+0024
^P	<?>	PSK, Paniolo	Hawaiian, Indonesian	4	U+005e U+0050
ɨ́$	ɨ́	g’ɨ́, bɨ́	Hup	4	U+0268 U+0301 U+0024
ƀs	ƀs	t’t’əƀs’i, ssəƀsi	Tarifiyt Berber	4	U+0180 U+0073
ẻ	<?>	chất dẻo, xẻng	Vietnamese	4	U+1ebb
^ʂ	ʂ	ʂumʌl, ʂaŋ	Manange	4	U+005e U+0282
^aˀ	aˀ	aˀt, aˀq	Ket	4	U+005e U+0061 U+02c0
îs$	îs	Àlhàmîs, bîs	Hausa, Kanuri	4	U+00ee U+0073 U+0024
^eˤ	eˤ	eˤnkdu, eˤle	Archi	4	U+005e U+0065 U+02e4
^L	<?>	Lāpule, Láhádì	Hawaiian, Hausa	4	U+005e U+004c
ë́s	ë́s	në́si, më́sítë	Saramaccan	4	U+00eb U+0301 U+0073
^û	û	ûtar, ûfgangan	Old High German	4	U+005e U+00fb
ěh	ěh	b’ěhteg, děh mɔy	Hup	4	U+011b U+0068
^o:	o:	o:loŋki, o:tilə	Oroqen	4	U+005e U+006f U+003a
ộ$	<?>	âm hộ, đi bộ	Vietnamese	4	U+1ed9 U+0024
ôh$	ôh	hôh, flôh	Old High German	4	U+00f4 U+0068 U+0024
^ɔ:$	ɔ:	ɔ:-	Oroqen	4	U+005e U+0254 U+003a U+0024
iˤ	iˤ	niˤšiˤt oq’is, qʼiˤjqis	Archi	4	U+0069 U+02e4
^mh	mh	mhimili, mhunzi	Swahili, Ceq Wong	4	U+005e U+006d U+0068
^ɨː	ɨː	ɨːt, ɨːstaː	Sakha	4	U+005e U+0268 U+02d0
^ōh	ōh	ōhpnuvve, ōhashi	Kildin Saami, Japanese	4	U+005e U+014d U+0068
ʔw	ʔw	wɨʔwɨʔ-, b’ɔʔwæ̌d	Hup	4	U+0294 U+0077
'j	'j	oso'jik, ixi'jink	Q'eqchi'	4	U+0027 U+006a
’ˤ	<?>	jaq’ˤan as, deq’ˤlit χos	Archi	4	U+2019 U+02e4
chw	chw	hwchwac, pśechwatany	Swahili, Lower Sorbian, Ceq Wong	4	U+0063 U+0068 U+0077
kʼ$	kʼ	baˤkʼ, kʼokʼ	Archi	4	U+006b U+02bc U+0024
^äh	äh	-ähk’-, ähi	Bezhta, Otomi	4	U+005e U+00e4 U+0068
ỡ$	<?>	vỡ, thuốc mỡ	Vietnamese	4	U+1ee1 U+0024
ọ$	ọ	cọ, anh chị em họ	Vietnamese	4	U+1ecd U+0024
^tsʰ	tsʰ	tsʰu-pʌ ʃe 1mo, tsʰu	Manange	4	U+005e U+0074 U+0073 U+02b0
e:	e:	de:n, be:wyaŋ	Oroqen	4	U+0065 U+003a
ữ$	<?>	giữ, thiếu nữ	Vietnamese	4	U+1eef U+0024
ố$	ố	bố, bảng số	Vietnamese	4	U+1ed1 U+0024
ổ$	<?>	cổ, đổ	Vietnamese	4	U+1ed5 U+0024
^A	<?>	Allah, Alhamisi	Bezhta, Sakha, Swahili, Hausa	4	U+005e U+0041
'uˤ	'uˤ	č'uˤmmus, hanqː'a č'uˤmmus	Archi	4	U+0027 U+0075 U+02e4
^ɯ̄	ɯ̄	ɯ̄n, ɯ̄ks	Ket	4	U+005e U+026f U+0304
^qʷ	qʷ	qʷan, qʷekmus	Archi	4	U+005e U+0071 U+02b7
īss	īss	vīssma, nīsse	Kildin Saami	4	U+012b U+0073 U+0073
^nhw	nhw	nhwat'u̲nts'i, nhwat'u̲mohi	Otomi	4	U+005e U+006e U+0068 U+0077
'ʷ$	'ʷ	naq'ʷ, babkɬ'ʷ	Archi	4	U+0027 U+02b7 U+0024
aˀ$	aˀ	qaˀ	Ket	4	U+0061 U+02c0 U+0024
ử$	<?>	phân xử, thử	Vietnamese	4	U+1eed U+0024
üːs$	üːs	külüːs, süːs	Sakha	4	U+00fc U+02d0 U+0073 U+0024
kʷ	kʷ	2kʷẽ, 2kʷe	Manange, Archi	4	U+006b U+02b7
qˤ$	qˤ	daqˤ, ɬːánnaqˤ	Archi	4	U+0071 U+02e4 U+0024
kk$	kk	ħəkk, šəkk	Tarifiyt Berber	4	U+006b U+006b U+0024
ɪ:$	ɪ:	kaptʃɪ:-, ʊkɪ:-	Oroqen	4	U+026a U+003a U+0024
ẹ$	<?>	hẹ, mẹ	Vietnamese	4	U+1eb9 U+0024
üs	üs	müski, kömüskeː	Mapudungun, Sakha	4	U+00fc U+0073
^ʁ	ʁ	ʁilit:ut, ʁatːəra	Archi	4	U+005e U+0281
^nws$	nws	nws	White Hmong	4	U+005e U+006e U+0077 U+0073 U+0024
īh	īh	kīhče, pīhopa	Hawaiian, Kildin Saami	4	U+012b U+0068
'r	'r	ma 'ra, roq'roq'	Q'eqchi', Otomi	4	U+0027 U+0072
'_s	'_s	lajeeb' syent, releb' saq'e	Q'eqchi'	4	U+0027 U+005f U+0073
^ā$	ā	ā	Ket, Hawaiian	4	U+005e U+0101 U+0024
ós$	ós	kilós, inós	Iraqw, Lower Sorbian, Kildin Saami	4	U+00f3 U+0073 U+0024
ëë	ëë	fëëbë́, fëëkë́të	Saramaccan	4	U+00eb U+00eb
^ēs$	ēs	ēs	Ket	4	U+005e U+0113 U+0073 U+0024
a!$	a!	faingàna!, haingàna!	Malagasy	3	U+0061 U+0021 U+0024
^‘w	<?>	‘wege, ‘we̲di	Otomi	3	U+005e U+2018 U+0077
^ɯɯ	ɯɯ	ɯɯt, ɯɯltə	Ket	3	U+005e U+026f U+026f
^ww	ww	wwəŧ s uqāt’as’, wwəŧ	Tarifiyt Berber	3	U+005e U+0077 U+0077
lhh	lhh	imolhhen, toyalhhis	Wichí, Iraqw	3	U+006c U+0068 U+0068
ë́ë́	ë́ë́	mujë́ë́míí, goónbë́ë́óto	Saramaccan	3	U+00eb U+0301 U+00eb U+0301
^B	<?>	Buki, Bet’erhan	Swahili, Bezhta	3	U+005e U+0042
ssh	ssh	kesshite, grasshopper	Japanese, English	3	U+0073 U+0073 U+0068
âs$	âs	bâs, gə̀lâs	Kanuri, Hausa	3	U+00e2 U+0073 U+0024
ǎh	ǎh	tǎh mɔy, tǎh wæ̌dhɔb	Hup	3	U+01ce U+0068
îs	îs	wîsi, wîsa	Old High German	3	U+00ee U+0073
ɠɠ	<?>	ɗaɠɠis, poɠɠi	Gawwada	3	U+0260 U+0260
ɯ̀	ɯ̀	qɯ̀r, hɯ̀s	Ket	3	U+026f U+0300
ỗ$	<?>	gỗ, lỗ	Vietnamese	3	U+1ed7 U+0024
ɔ̀$	ɔ̀	krɔ̀, cɔ̀	Thai	3	U+0254 U+0300 U+0024
^ū$	ū	ū	Ket, Hawaiian	3	U+005e U+016b U+0024
xw$	xw	tlaaxw, intlaaxw	Iraqw	3	U+0078 U+0077 U+0024
^ố	ố	ống khói, ống điếu	Vietnamese	3	U+005e U+1ed1
zs	zs	flôzskip, fuozspor	Old High German, Lower Sorbian	3	U+007a U+0073
=h	<?>	ʔí=harkišami, ʔí=huli	Gawwada	3	U+003d U+0068
'ì	'ì	bàláa'ìn yúnwàa, dáa'ìr̃áa	Hausa	3	U+0027 U+00ec
ɠ$	<?>	hiɠ, poɠ	Gawwada	3	U+0260 U+0024
xs$	xs	əxs, bua’xs	Tarifiyt Berber	3	U+0078 U+0073 U+0024
^χːʷ	χːʷ	χːʷaratːu, χːʷalli	Archi	3	U+005e U+03c7 U+02d0 U+02b7
îhh	îhh	manalîhha, lîhhâr	Old High German	3	U+00ee U+0068 U+0068
ɣɣ	ɣɣ	ŧiɣɣəs’ŧ, ŧaɣɣašŧ	Tarifiyt Berber	3	U+0263 U+0263
ç	ç	ŧfuaçəŧ ?, pǎç mɔy	Hup, Tarifiyt Berber	3	U+00e7
cːʼ	cːʼ	acːʼi, bucːʼičʼabu	Archi	3	U+0063 U+02d0 U+02bc
ư$	<?>	ngày thứ tư, hình như	Vietnamese	3	U+01b0 U+0024
^xs	xs	xsumenkil, xs’ā	Q'eqchi', Tarifiyt Berber	3	U+005e U+0078 U+0073
rsw	rsw	firswintan, pourswiv	Seychelles Creole, Old High German	3	U+0072 U+0073 U+0077
rhh	rhh	hharhhár, slarhhamá	Iraqw	3	U+0072 U+0068 U+0068
eˀ$	eˀ	deˀ, taɣəm eˀ	Ket	3	U+0065 U+02c0 U+0024
ň$	ň	papiň, ármiň	Selice Romani	3	U+0148 U+0024
ʃ$	ʃ	pɔrɔkɔʃ, aramuʃ	Oroqen	3	U+0283 U+0024
msh	msh	chamshakinywa, lichaamshaar	Swahili, Dutch	3	U+006d U+0073 U+0068
ħħ$	ħħ	s’s’əħħ, řgiħħ	Tarifiyt Berber	3	U+0127 U+0127 U+0024
ï$	ï	χas daγanï, alekï	Kali'na, Sakha	3	U+00ef U+0024
'ch	'ch	kiib'ch'oolink, chak'chotk	Q'eqchi', Otomi	3	U+0027 U+0063 U+0068
ễ$	<?>	dễ, tuần lễ	Vietnamese	3	U+1ec5 U+0024
^T	<?>	Tàláatà, TV	English, Hausa, Indonesian	3	U+005e U+0054
^ə:	ə:	ə:m, ə:ri-	Oroqen	3	U+005e U+0259 U+003a
rh$	rh	furh, šērrh	Old High German, Kildin Saami	3	U+0072 U+0068 U+0024
^iˀ$	iˀ	iˀ	Ket	3	U+005e U+0069 U+02c0 U+0024
^ă	ă	ăn kiêng, ăn	Vietnamese	3	U+005e U+0103
ìs$	ìs	dìs, kúrìs	Ket, Kanuri	3	U+00ec U+0073 U+0024
ŋŋ$	ŋŋ	šēŋŋ, īŋŋ	Kildin Saami	3	U+014b U+014b U+0024
^=s	<?>	=si, =sa	Gawwada	3	U+005e U+003d U+0073
____________$	____________	hay ___________, chame ___________	Zinacantán Tzotzil	3	U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+0024
íí$	íí	wómímíí, mujë́ë́míí	Saramaccan	3	U+00ed U+00ed U+0024
̃	<?>	branĩʔ, nũʔ	Ceq Wong, Manange	3	U+0303
īw	īw	wīwī, `āwīwī	Hawaiian	3	U+012b U+0077
^rr	rr	-rri, rre-k tya	Takia	3	U+005e U+0072 U+0072
ễ	<?>	khiễu vũ, diễn văn	Vietnamese	3	U+1ec5
šː	šː	uˤnšːəla, qʼarzlis šːubuss	Archi	3	U+0161 U+02d0
ǯ$	<?>	kieǯ, aǯ	Kildin Saami	3	U+01ef U+0024
óh	óh	hóha, hállóhinta	Saramaccan, Selice Romani	3	U+00f3 U+0068
^fs	fs	fsəs, fs’əř	Tarifiyt Berber	3	U+005e U+0066 U+0073
^ɯ̀	ɯ̀	ɯ̀s, ɯ̀n	Ket	3	U+005e U+026f U+0300
asowaara ~ asowaala	<???>	asowaara ~ asowaala	Yaqui	3	U+0061 U+0073 U+006f U+0077 U+0061 U+0061 U+0072 U+0061 U+0020 U+007e U+0020 U+0061 U+0073 U+006f U+0077 U+0061 U+0061 U+006c U+0061
β	β	ʃaβi, gʌβʌrmʌnt	Oroqen, Manange	3	U+03b2
ụ$	ụ	cột trụ, quả phụ	Vietnamese	3	U+1ee5 U+0024
^əˀ	əˀ	əˀl, əˀk	Ket	3	U+005e U+0259 U+02c0
´$	<?>	teghɔ̃´, cẽ´	Hup	3	U+00b4 U+0024
^vw	vw	vwal, vwazen	Seychelles Creole, White Hmong	3	U+005e U+0076 U+0077
χˤ$	χˤ	libχˤ, eχˤ	Archi	3	U+03c7 U+02e4 U+0024
ħħ	ħħ	asəħħā, řəħħəg	Tarifiyt Berber	3	U+0127 U+0127
’’	<?>	ch’’ilijtaj, maych’’i	Wichí	3	U+2019 U+2019
^ấ	<?>	ấm	Vietnamese	3	U+005e U+1ea5
^ìs	ìs	ìsá, ìsa	Hausa, Malagasy	3	U+005e U+00ec U+0073
^χʷ	χʷ	χʷetːas, χʷetːi	Archi	3	U+005e U+03c7 U+02b7
^W	<?>	WC, Wednesday	Indonesian, English	3	U+005e U+0057
ť$	<?>	angušť, phuro angušť	Selice Romani	3	U+0165 U+0024
ös$	ös	kömölös, tüös	Sakha	3	U+00f6 U+0073 U+0024
V	<?>	karri- with LOCATVE, liang2ci4 or liang2 VCL	Gurindji, White Hmong, Mandarin Chinese	3	U+0056
____$	____	na ___, nukulal ___	Zinacantán Tzotzil	3	U+005f U+005f U+005f U+005f U+0024
^mʷ	mʷ	mʷi, mʷo	Manange	3	U+005e U+006d U+02b7
ûh$	ûh	rûh, bûh	Old High German	3	U+00fb U+0068 U+0024
cː	cː	darcː'an, acː'ilinnu	Archi	3	U+0063 U+02d0
ở$	<?>	mở, thở	Vietnamese	3	U+1edf U+0024
ʁˤ	ʁˤ	burʁˤurbos, iʁˤda	Archi	3	U+0281 U+02e4
ạ$	ạ	dạ, đe doạ	Vietnamese	3	U+1ea1 U+0024
ɓɓ	ɓɓ	rooɓɓile, ɓúɓɓúkéekèe	Gawwada, Hausa	3	U+0253 U+0253
mhh	mhh	hhamhhamo	Iraqw	3	U+006d U+0068 U+0068
^uˤ	uˤ	uˤnšːəla, uˤrbət'i	Archi	3	U+005e U+0075 U+02e4
ỉ	<?>	mỉm, đỉnh	Vietnamese	3	U+1ec9
^és	és	éso, ésno	Selice Romani, Indonesian	3	U+005e U+00e9 U+0073
^eˀ	eˀ	eˀp, eˀj	Ket	3	U+005e U+0065 U+02c0
gʷ	gʷ	č'egʷdu, hoti gʷarqː'i	Archi	3	U+0067 U+02b7
^a̲	a̲	a̲ni, a̲di	Otomi	3	U+005e U+0061 U+0332
ŋw$	ŋw	əŋw, ssəŋw	Tarifiyt Berber	3	U+014b U+0077 U+0024
^əə	əə	əəlsin, əəntet	Ket	3	U+005e U+0259 U+0259
ồ$	<?>	hồ, đồng hồ	Vietnamese	3	U+1ed3 U+0024
öᵑ	öᵑ	höᵑššöna, šöᵑƛö	Bezhta	3	U+00f6 U+1d51
ťh	<?>	diťhol, máťhi	Selice Romani	3	U+0165 U+0068
îw	îw	hîwen, spîwan	Old High German	3	U+00ee U+0077
bb$	bb	řħəbb, kəbb	Tarifiyt Berber	3	U+0062 U+0062 U+0024
qʼ	qʼ	paqʼut, tusnaqʼ abtʼas	Archi	3	U+0071 U+02bc
īs$	īs	bīs, dīs	Ket, Bezhta	3	U+012b U+0073 U+0024
üːs	üːs	külüːske, küːsteːχ	Sakha	3	U+00fc U+02d0 U+0073
´w	<?>	hã´wɨg, hɔ̃´w’	Hup	3	U+00b4 U+0077
yy$	yy	ssɣuyy	Tarifiyt Berber	3	U+0079 U+0079 U+0024
öö	öö	mbéi köökö́ö, töönsö́n	Saramaccan	2	U+00f6 U+00f6
^H	<?>	Helene, Hindi	Hawaiian, Swahili	2	U+005e U+0048
^àw	àw	àwó, àwá cíntà	Kanuri	2	U+005e U+00e0 U+0077
^ī$	ī	ī	Ket	2	U+005e U+012b U+0024
^ē$	ē	ē	Japanese, Ket	2	U+005e U+0113 U+0024
________________$	________________	tot _______________, me7 _______________	Zinacantán Tzotzil	2	U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+0024
^às	às	àsa, àsír	Malagasy, Kanuri	2	U+005e U+00e0 U+0073
^pp	pp	ppae-, -ppi	Takia	2	U+005e U+0070 U+0070
üᵑ	üᵑ	k’äy -üᵑxöl-, k’äy -üᵑxö-	Bezhta	2	U+00fc U+1d51
đw	đw	řməđwəđ, ŧaməđwasŧ	Tarifiyt Berber	2	U+0111 U+0077
öw	öw	xöwǟ-, ɬöwa-	Bezhta	2	U+00f6 U+0077
ẵ	<?>	sẵn sàng, nhẵn	Vietnamese	2	U+1eb5
nhh	nhh	óo qanhhi, qanhhi	Iraqw	2	U+006e U+0068 U+0068
A	<?>	karri- with LOCATVE, `Aikupika	Hawaiian, Gurindji	2	U+0041
'äh	'äh	nts'ähmi, zu'we t'ähi	Otomi	2	U+0027 U+00e4 U+0068
ps$	ps	paaps, aps	Q'eqchi', Kildin Saami	2	U+0070 U+0073 U+0024
^öᵑ	öᵑ	öᵑq’önä, öᵑq”öbuƛ’o	Bezhta	2	U+005e U+00f6 U+1d51
^ə$	ə	ə-	Oroqen	2	U+005e U+0259 U+0024
řw	řw	ŧařwəsŧ, ařwəs	Tarifiyt Berber	2	U+0159 U+0077
ēs$	ēs	dēs, sēs	Ket	2	U+0113 U+0073 U+0024
ûs	ûs	rûsa, dûsunt	Old High German	2	U+00fb U+0073
tws$	tws	yiv tws, ntws	White Hmong	2	U+0074 U+0077 U+0073 U+0024
üːh	üːh	küːhüleː, bülüːhe	Sakha	2	U+00fc U+02d0 U+0068
ħs	ħs	řəħsađ, řeħsaƀ	Tarifiyt Berber	2	U+0127 U+0073
'kw	'kw	bo̲'kwä, 'bo̲'kwä	Otomi	2	U+0027 U+006b U+0077
^ƴ	<?>	ƴântaa, ƴar̃ wâa or ɗan wâa	Hausa	2	U+005e U+01b4
'l$	'l	sik'l, xb'een kab'l	Q'eqchi'	2	U+0027 U+006c U+0024
'í	'í	ee'ít, inoo'ín	Iraqw	2	U+0027 U+00ed
äᵑ	äᵑ	ʔäᵑʔäᵑla-	Bezhta	2	U+00e4 U+1d51
oːˤ	oːˤ	doːˤzu ušdu, doːˤzur došdur	Archi	2	U+006f U+02d0 U+02e4
^öh	öh	öhüö, öhdä-	Bezhta, Sakha	2	U+005e U+00f6 U+0068
=s	<?>	ʔille na=sooʕa	Gawwada	2	U+003d U+0073
^çs	çs	çsi	Tarifiyt Berber	2	U+005e U+00e7 U+0073
^ʊ:	ʊ:	ʊ:ŋkan, ʊ:ŋnɪ-	Oroqen	2	U+005e U+028a U+003a
^īs$	īs	īs	Ket	2	U+005e U+012b U+0073 U+0024
^šːʷ	šːʷ	šːʷit’bos, šːʷaˤltʼ	Archi	2	U+005e U+0161 U+02d0 U+02b7
^êw	êw	êwa, êwawarto	Old High German	2	U+005e U+00ea U+0077
ʊ:$	ʊ:	nalɛmʊ:, ʊrʊ:-	Oroqen	2	U+028a U+003a U+0024
'aːˤ	'aːˤ	č'aːˤratːut, č'aːˤri	Archi	2	U+0027 U+0061 U+02d0 U+02e4
apala ~ apara	<???>	apala ~ apara	Yaqui	2	U+0061 U+0070 U+0061 U+006c U+0061 U+0020 U+007e U+0020 U+0061 U+0070 U+0061 U+0072 U+0061
